name,x,y,width,height,is_fixed
p108,6228.978109886784,38.57499812749888,1.0,1.0,0
p185,2485.396237963496,2510.8908852757086,1.0,1.0,0
p227,7376.675243568682,7137.836854737906,1.0,1.0,0
Platform,8615.97984358727,759.2995210195263,1.0,1.0,0
p325,3812.0875732351888,79.8909301664225,1.0,1.0,0
p133,2293.437681080063,5442.890735131534,1.0,1.0,0
p208,3.572662487631963,1902.1900365664537,1.0,1.0,0
p195,6292.282816076862,5622.762810938434,1.0,1.0,0
sb41,1889.4317469113566,5925.411892248825,1.0,1.0,0
p304,7534.8976455940265,326.04937234923005,1.0,1.0,0
sb31,7656.29545032948,6856.003000551322,1.0,1.0,0
sb84,3173.2065131558506,1726.6502284830979,1.0,1.0,0
p124,9520.226827438637,3928.540703537744,1.0,1.0,0
p101,566.51391949427,853.9403805627967,1.0,1.0,0
p223,8557.557998684992,6557.0275338929605,1.0,1.0,0
p311,7704.244989893831,7396.6546120704115,1.0,1.0,0
sb30,5446.263431368055,9949.390638426667,1.0,1.0,0
p161,3583.249563429761,5741.438838707236,1.0,1.0,0
p71,8622.80136035577,6765.265443979135,1.0,1.0,0
p159,8061.816925568031,6093.277539895304,1.0,1.0,0
sb68,6658.4922623513785,791.078804685585,1.0,1.0,0
p163,1886.4605652265393,2797.697783872176,1.0,1.0,0
p201,153.13140274551014,2479.8144499480413,1.0,1.0,0
sb62,1187.4882848214015,3023.5280802129196,1.0,1.0,0
sb1,6111.342053490928,3838.174362005658,1.0,1.0,0
sb79,3607.386279807408,2666.312885422876,1.0,1.0,0
p202,2783.370036408677,9378.052353054636,1.0,1.0,0
sb61,6495.067436201879,6353.550443364028,1.0,1.0,0
p149,1551.6196349514116,7394.180674619476,1.0,1.0,0
p134,1677.8764754105707,3997.2798639487246,1.0,1.0,0
p145,9645.507099655173,6555.754703041921,1.0,1.0,0
p257,5602.612014891899,7118.88150033207,1.0,1.0,0
p275,8404.859373103418,7877.294238118042,1.0,1.0,0
sb70,2011.9969662836227,590.4649851934587,1.0,1.0,0
p23,2969.2132963533695,3009.101554360843,1.0,1.0,0
p188,1989.2368719885098,9821.212260798799,1.0,1.0,0
p21,8612.113315911392,3387.1863499819033,1.0,1.0,0
p266,6386.831147364651,4231.946329156687,1.0,1.0,0
p20,9074.88013070685,4842.800474477609,1.0,1.0,0
p331,2364.6570832455986,2597.0439997064486,1.0,1.0,0
p324,5299.911488900139,2629.642811063857,1.0,1.0,0
p296,5765.399654869645,9350.237738537004,1.0,1.0,0
p254,3770.0788924701674,2698.249970612383,1.0,1.0,0
sb51,9184.491344459782,5048.976527395083,1.0,1.0,0
sb38,872.2642180164904,375.37354615151827,1.0,1.0,0
p177,535.7022690974487,6333.634351410531,1.0,1.0,0
p158,7506.237079241557,4302.248842259951,1.0,1.0,0
sb50,780.6590415576377,4195.0673954267295,1.0,1.0,0
p80,9840.086365714416,5162.994210993208,1.0,1.0,0
p60,9521.096447957601,8757.055755363588,1.0,1.0,0
sb11,59.182665204864804,7401.803864971876,1.0,1.0,0
sb71,6151.994214217381,5140.374192696912,1.0,1.0,0
p113,2678.049995086714,6820.713784915794,1.0,1.0,0
p291,859.4437204412578,4645.9671600617185,1.0,1.0,0
sb52,4264.967303889623,9581.51536530601,1.0,1.0,0
